freight_id,uf,city,de_type,vehicle,driver_id,company_id,price_por_dia,contract_days,foi_cancelada,atuacao_falcon
141305,SP,Hortolândia,Diária,Truck,13811.0,1049,266.4,5,nao,nao
141306,SC,Xanxerê,Diária,Bitrem,136920.0,1971,413.125,8,nao,sim
141307,SP_RM,Mogi das Cruzes,Diária,Carreta,191774.0,159,305.0,28,nao,nao
141308,SP_RM,Caieiras,Ajudante,,196418.0,1063,150.0,3,nao,nao
141309,MG,Pouso Alegre,Diária,Truck,10196.0,953,260.0,15,nao,nao
141310,MG,Pouso Alegre,Diária,Carreta,78670.0,953,305.0,16,nao,nao
141311,RS,Cachoeirinha,Ajudante,,184329.0,1984,160.0,5,nao,nao
141312,RS,Cachoeirinha,Ajudante,,169446.0,1984,160.0,5,nao,nao
141313,MG,Pouso Alegre,Diária,Carreta,205691.0,953,305.0,9,nao,nao
141314,MG,Pouso Alegre,Diária,Carreta,24313.0,953,309.9032258064516,31,nao,nao
141315,SP_RM,São Paulo,Diária,Truck,53597.0,3147,345.0,3,nao,sim
141316,SP_RM,São Paulo,Diária,Truck,167736.0,3147,345.0,3,nao,nao
141317,MG,Pouso Alegre,Diária,Carreta,,953,305.0,16,sim,nao
141318,MA,Balsas,Diária,Carreta,149898.0,3614,325.0,24,nao,sim
141319,SP_RM,Cajamar,Diária,Vanderleia,149167.0,2121,324.0,8,nao,nao
141320,PR,Roncador,Diária,Carreta,37377.0,1359,325.0,14,nao,nao
141321,SP,Jacareí,Diária,Carreta,97040.0,3226,305.0,8,nao,nao
141322,GO,Mineiros,Diária,Carreta,61520.0,375,305.0,24,nao,nao
141323,SC,Xaxim,Diária,Carreta,56454.0,375,305.0,24,nao,nao
141324,SP_RM,Itapecerica da Serra,Ajudante,,208952.0,2432,120.0,3,nao,sim
141325,SP_RM,Cajamar,Diária,Carreta,,2362,340.0,1,sim,sim
141326,SP_RM,São Paulo,Coleta/Entrega,Toco,253219.0,2734,251.78947368421052,19,nao,nao
141327,SP_RM,São Paulo,Coleta/Entrega,Toco,295298.0,2734,191.75,8,nao,nao
141328,SP_RM,São Paulo,Coleta/Entrega,Toco,19583.0,2734,251.78947368421052,19,nao,nao
141329,SP_RM,São Paulo,Coleta/Entrega,Toco,99736.0,2734,251.78947368421052,19,nao,sim
141330,SP_RM,São Paulo,Coleta/Entrega,Toco,160045.0,2734,251.78947368421052,19,nao,sim
141331,SP_RM,São Paulo,Coleta/Entrega,Toco,183300.0,2734,191.75,8,nao,nao
141332,PR,Maringá,Diária,Carreta,21881.0,2308,335.0,10,nao,nao
141333,SP_RM,Osasco,Coleta/Entrega,Utilitários,260084.0,303,164.0,4,nao,nao
141334,SP_RM,São Paulo,Ajudante,,280502.0,2734,200.0,18,nao,nao
141335,SP_RM,São Paulo,Ajudante,,109263.0,2734,200.0,10,nao,nao
141336,SP_RM,São Paulo,Ajudante,,275432.0,2734,200.0,3,nao,nao
141337,SP_RM,São Paulo,Ajudante,,305659.0,2734,200.0,19,nao,nao
141338,SP_RM,São Paulo,Ajudante,,220730.0,2734,200.0,4,nao,nao
141339,SP_RM,São Paulo,Ajudante,,254481.0,2734,200.0,19,nao,nao
141340,ES,Serra,Diária,Vanderleia,141066.0,2121,305.0,18,nao,nao
141341,RS,Eldorado do Sul,Coleta/Entrega,Toco,313013.0,315,230.0,2,nao,nao
141342,SP,Itupeva,Diária,Truck,103665.0,2886,300.0,3,nao,nao
141343,SP,Amparo,Diária,Carreta,15863.0,2337,305.0,8,nao,nao
141344,PR,Maringá,Diária,Carreta,219791.0,2308,335.0,13,nao,nao
141345,PR,Maringá,Diária,Carreta,35867.0,2308,335.0,17,nao,nao
141346,SP,Americana,Diária,Carreta,92748.0,2129,305.0,10,nao,nao
141347,SP,Americana,Diária,Carreta,62996.0,2129,305.0,11,nao,nao
141348,MG,Belo Horizonte,Diária,Carreta,219732.0,1365,325.0,9,nao,nao
141349,SP,Americana,Diária,Carreta,52060.0,2129,305.0,15,nao,nao
141350,ES,Serra,Coleta/Entrega,Toco,173857.0,3822,230.0,5,nao,nao
141351,SP,Itupeva,Diária,Carreta,301907.0,3645,316.42857142857144,14,nao,nao
141352,MG,Curvelo,Diária,Carreta,89392.0,229,305.0,1,nao,sim
141353,MT,Rondonópolis,Diária,Rodotrem,169666.0,955,375.0,4,nao,nao
141354,SP,Guarujá,Coleta/Entrega,Carreta,82742.0,3635,305.0,2,nao,sim
141356,SP_RM,São Paulo,Diária,Carreta,15297.0,704,305.0,4,nao,nao
141357,SP,Valinhos,Coleta/Entrega,3/4,,3679,220.0,4,sim,nao
141358,PR,Guarapuava,Diária,Bitrem,18684.0,1359,375.0,1,nao,nao
141359,SP_RM,Guarulhos,Coleta/Entrega,3/4,70503.0,3831,220.0,3,nao,nao
141360,PR,Guarapuava,Diária,Bitrem,194440.0,1359,375.0,25,nao,nao
141361,SP_RM,Guarulhos,Coleta/Entrega,3/4,59825.0,2813,220.0,3,nao,nao
141362,SP_RM,Santana de Parnaíba,Coleta/Entrega,Truck,,2801,260.0,3,sim,nao
141363,SP_RM,São Bernardo do Campo,Diária,Toco,,3842,250.0,12,sim,sim
141364,SP,Ribeirão Preto,Ajudante,,121430.0,3288,100.0,1,nao,nao
141365,SP_RM,São Paulo,Diária,Carreta,225299.0,265,372.0,56,nao,nao
141366,SP,Itupeva,Diária,Bitrem,20683.0,3125,375.0,3,nao,nao
141367,SP,Itupeva,Diária,Carreta,,249,305.0,5,sim,nao
141368,SP_RM,São Paulo,Diária,Carreta,150492.0,3130,372.0,6,nao,nao
141369,SP_RM,São Paulo,Diária,Carreta,48909.0,3130,405.3333333333333,6,nao,nao
141370,SP_RM,São Paulo,Diária,Carreta,191519.0,3130,402.7692307692308,13,nao,nao
141371,MG,Pouso Alegre,Diária,Truck,27192.0,953,260.0,15,nao,nao
141372,MG,Pouso Alegre,Diária,Truck,189225.0,953,260.0,14,nao,nao
141373,SP_RM,Guarulhos,Coleta/Entrega,Truck,198456.0,3271,218.0,11,nao,nao
141374,MG,Pouso Alegre,Diária,Truck,252224.0,953,260.0,14,nao,nao
141375,SP_RM,São Paulo,Diária,Carreta,113575.0,3130,405.3333333333333,6,nao,nao
141376,SP_RM,São Paulo,Diária,Carreta,41030.0,3130,416.44444444444446,9,nao,nao
141377,SP_RM,São Paulo,Diária,Carreta,21876.0,3130,416.44444444444446,9,nao,nao
141378,SP_RM,São Paulo,Diária,Carreta,55672.0,3130,405.3333333333333,6,nao,nao
141379,SP_RM,São Paulo,Diária,Carreta,157015.0,3130,405.3333333333333,6,nao,nao
141380,SP,Itupeva,Diária,Carreta,,2124,372.0,2,sim,nao
141381,SP,Itupeva,Diária,Carreta,146835.0,598,384.3888888888889,18,nao,nao
141382,SP,Itupeva,Diária,Carreta,249897.0,917,320.25,4,nao,nao
141383,SP,Itupeva,Diária,Carreta,96474.0,3126,372.0,18,nao,nao
141384,SP_RM,São Bernardo do Campo,Coleta/Entrega,Manobrista,312380.0,23,265.0,4,nao,sim
141385,SP,Jundiaí,Diária,Carreta,45051.0,980,362.14285714285717,7,nao,nao
141386,SP,José Bonifácio,Diária,Carreta,,455,305.0,11,sim,nao
141387,SC,Itajaí,Diária,Carreta,272562.0,948,305.0,34,nao,nao
141388,PR,Maringá,Coleta/Entrega,3/4,296244.0,1202,221.25,4,nao,nao
141389,ES,Serra,Coleta/Entrega,Toco,247199.0,3822,230.0,4,nao,nao
141390,SP,Jundiaí,Diária,Carreta,74276.0,980,305.0,19,nao,nao
141391,SP,Jundiaí,Diária,Carreta,217018.0,980,305.0,12,nao,nao
141392,SC,Itajaí,Coleta/Entrega,3/4,89785.0,2021,220.0,3,nao,nao
141393,SP_RM,São Paulo,Diária,Carreta,169397.0,3130,372.0,3,nao,nao
141394,SP_RM,Guarulhos,Ajudante,,101823.0,817,140.0,2,nao,sim
141395,SP,Jundiaí,Ajudante,,305311.0,728,150.0,3,nao,nao
141396,SP,Valinhos,Ajudante,,120092.0,3679,180.0,4,nao,nao
141397,SP,Paulínia,Coleta/Entrega,3/4,52677.0,2437,220.0,1,nao,sim
141398,BA,Feira de Santana,Coleta/Entrega,Truck,124534.0,638,260.0,11,nao,nao
141399,SP_RM,Caieiras,Ajudante,,,1063,150.0,1,sim,nao
141400,PR,São José dos Pinhais,Coleta/Entrega,Utilitários,254215.0,1202,164.0,1,nao,nao
141401,MG,Juiz de Fora,Ajudante,,263145.0,1365,200.0,1,nao,nao
141402,RS,Cachoeirinha,Diária,Truck,71530.0,479,260.0,1,nao,nao
141403,PR,São José dos Pinhais,Diária,Carreta,239434.0,36,417.85714285714283,7,nao,sim
141404,SP,Jundiaí,Coleta/Entrega,3/4,35884.0,2580,220.0,1,nao,nao
141405,SP,Itupeva,Diária,Carreta,65544.0,249,300.9736842105263,38,nao,nao
141406,PR,São José dos Pinhais,Diária,Carreta,2193.0,36,609.375,16,nao,nao
141407,SP,Itupeva,Diária,Carreta,,249,305.0,11,sim,nao
141408,SP,Jundiaí,Ajudante,,,1067,150.0,1,sim,nao
141409,SP_RM,Diadema,Ajudante,,243778.0,2548,150.0,1,nao,nao
141410,SP_RM,São Paulo,Diária,Truck,18267.0,3147,345.0,3,nao,nao
141411,PR,Maringá,Diária,Carreta,25060.0,2308,330.0,22,nao,nao
141412,SP_RM,São Paulo,Diária,Truck,,3147,300.0,3,sim,nao
141413,PR,São José dos Pinhais,Coleta/Entrega,Bitrenzão,259717.0,2240,375.0,2,nao,nao
141414,SP_RM,São Paulo,Diária,Carreta,40554.0,3147,427.75,4,nao,nao
141415,SP_RM,São Paulo,Diária,Carreta,42299.0,3147,427.75,4,nao,nao
141416,ES,Viana,Diária,Bitrem,147971.0,554,395.0,14,nao,nao
141417,SP,Sumaré,Diária,Rodotrem,93806.0,215,375.0,15,nao,nao
141418,SP_RM,Itapecerica da Serra,Coleta/Entrega,Truck,95259.0,2432,260.0,1,nao,nao
141419,SP_RM,Embu das Artes,Diária,3/4,195525.0,3731,220.0,4,nao,nao
141420,SP_RM,Santana de Parnaíba,Coleta/Entrega,Toco,79665.0,1202,230.0,4,nao,sim
141421,SC,Joinville,Ajudante,,276027.0,3956,180.0,2,nao,sim
141422,SP_RM,São Paulo,Diária,Utilitários,240203.0,1113,160.0,1,nao,nao
141423,SP,Sumaré,Diária,Rodotrem,9951.0,215,375.0,15,nao,nao
141424,MG,Betim,Diária,Bitrenzão,58589.0,3095,400.88235294117646,17,nao,sim
141425,SP_RM,São Paulo,Diária,Carreta,50530.0,704,350.5,2,nao,sim
141426,SP_RM,São Paulo,Ajudante,,,4004,77.77777777777777,18,sim,nao
141427,SP,Itupeva,Diária,Carreta,137215.0,249,305.0,50,nao,nao
141428,SP_RM,Santana de Parnaíba,Coleta/Entrega,3/4,200446.0,1202,225.0,1,nao,nao
141429,SP_RM,São Bernardo do Campo,Coleta/Entrega,Truck,,425,260.0,3,sim,sim
141430,SP,Itupeva,Diária,Carreta,12136.0,598,372.0,17,nao,nao
141431,SP_RM,Guarulhos,Coleta/Entrega,Truck,123004.0,518,260.0,5,nao,nao
141432,SP_RM,São Bernardo do Campo,Coleta/Entrega,Truck,299077.0,425,260.0,2,nao,nao
141433,SP_RM,São Bernardo do Campo,Coleta/Entrega,Truck,215704.0,425,260.0,2,nao,sim
141434,PR,Maringá,Diária,Carreta,,2308,335.0,11,sim,nao
141435,SC,Joinville,Coleta/Entrega,3/4,,2021,220.0,5,sim,nao
141436,SP,Santa Cruz do Rio Pardo,Diária,Carreta,35420.0,556,305.0,31,nao,sim
141437,SP_RM,Guarulhos,Coleta/Entrega,Truck,24498.0,518,260.0,1,nao,nao
141438,SP_RM,São Bernardo do Campo,Coleta/Entrega,Truck,,425,260.0,3,sim,nao
141439,SP,José Bonifácio,Diária,Carreta,207576.0,455,305.0,15,nao,nao
141440,SP_RM,São Bernardo do Campo,Coleta/Entrega,Truck,28946.0,425,260.0,2,nao,sim
141441,SP_RM,Guarulhos,Coleta/Entrega,Toco,,3412,241.0,1,sim,nao
141442,SP_RM,São Bernardo do Campo,Coleta/Entrega,Truck,68739.0,425,260.0,3,nao,nao
141443,MG,Betim,Diária,Carreta,202654.0,229,305.0,18,nao,nao
141444,PR,Maringá,Diária,Carreta,196058.0,2308,350.0,31,nao,nao
141445,SP_RM,Itapecerica da Serra,Diária,Carreta,18648.0,425,305.0,5,nao,sim
141446,SP,Jundiaí,Diária,Carreta,,2030,305.0,2,sim,nao
141447,SP_RM,Itapecerica da Serra,Diária,Carreta,314693.0,425,152.0,1,nao,nao
141448,SP_RM,Guarulhos,Coleta/Entrega,Toco,289549.0,3412,241.0,1,nao,nao
141449,MG,Betim,Diária,Carreta,66868.0,229,305.0,2,nao,nao
141450,SC,Blumenau,Coleta/Entrega,Toco,99257.0,321,260.0,10,nao,sim
141451,SC,Blumenau,Coleta/Entrega,Toco,154203.0,321,260.0,9,nao,nao
141452,GO,Goiânia,Diária,Truck,16650.0,3216,296.0,1,nao,nao
141453,SC,Blumenau,Coleta/Entrega,Toco,103684.0,321,260.0,6,nao,nao
141454,SC,Blumenau,Ajudante,,310261.0,321,210.0,6,nao,nao
141455,SP_RM,Caieiras,Ajudante,,,1063,150.0,1,sim,nao
141456,SP_RM,Caieiras,Ajudante,,,1063,150.0,1,sim,nao
141457,SP,Várzea Paulista,Ajudante,,327676.0,2903,170.0,1,nao,nao
141458,SP_RM,São Paulo,Coleta/Entrega,Truck,39829.0,3669,260.0,4,nao,nao
141459,SP_RM,Itapecerica da Serra,Coleta/Entrega,Truck,,2432,260.0,1,sim,sim
141460,SP,Jundiaí,Coleta/Entrega,Toco,311972.0,1148,276.0,6,nao,nao
141461,SP,Santos,Diária,Carreta,56283.0,2878,305.0,1,nao,nao
141462,SP,Lins,Diária,Carreta,214460.0,3436,305.0,15,nao,nao
141463,SP,Lins,Diária,Carreta,278806.0,3436,305.0,20,nao,nao
141464,SP,Lins,Diária,Carreta,27331.0,3436,305.0,17,nao,sim
141465,SP_RM,Cajamar,Diária,Cavalinho,,335,265.0,3,sim,nao
141466,SP,Itupeva,Diária,Truck,93658.0,3746,260.0,5,nao,nao
141467,SP_RM,Cajamar,Diária,Cavalinho,,335,265.0,3,sim,nao
141468,SP_RM,Cajamar,Diária,Cavalinho,86688.0,335,265.0,1,nao,nao
141469,SP_RM,Cajamar,Diária,Cavalinho,215971.0,335,265.0,1,nao,nao
141470,MS,Campo Grande,Coleta/Entrega,Toco,26732.0,516,230.0,4,nao,sim
141471,SP_RM,São Paulo,Ajudante,,,2903,150.0,1,sim,sim
141472,SP,Jundiaí,Coleta/Entrega,3/4,41098.0,2580,225.0,1,nao,nao
141473,SP_RM,Guarulhos,Coleta/Entrega,3/4,20112.0,202,157.14285714285714,7,nao,nao
141474,SP_RM,Barueri,Diária,Carreta,319343.0,3746,372.0,9,nao,nao
141475,SP_RM,Barueri,Diária,Carreta,94294.0,3746,372.0,8,nao,nao
141476,PE,Jaboatão dos Guararapes,Diária,Carreta,162433.0,3130,423.7241379310345,29,nao,nao
141477,SP_RM,Carapicuíba,Coleta/Entrega,Toco,,1394,230.0,1,sim,sim
141478,SP_RM,Carapicuíba,Coleta/Entrega,Toco,,1394,230.0,1,sim,sim
141479,ES,Serra,Coleta/Entrega,Toco,222007.0,3822,230.0,4,nao,nao
141480,SP_RM,Santana de Parnaíba,Coleta/Entrega,3/4,191080.0,1202,231.0,2,nao,nao
141481,SP,Itupeva,Diária,Vanderleia,92666.0,2121,350.0,15,nao,nao
141482,RJ,Duque de Caxias,Diária,Vanderleia,139143.0,2121,305.0,18,nao,nao
141483,SP,Jundiaí,Ajudante,,136294.0,2239,182.5,2,nao,nao
141484,SP,Sumaré,Ajudante,,,2685,200.0,2,sim,nao
141485,SP,Sumaré,Ajudante,,293185.0,2685,200.0,4,nao,nao
141486,BA,Feira de Santana,Coleta/Entrega,Utilitários,140579.0,2692,168.0,4,nao,nao
141487,SP,Sumaré,Ajudante,,,2685,200.0,2,sim,nao
141488,SP,Sumaré,Ajudante,,315893.0,2685,200.0,3,nao,nao
141489,SP,Sumaré,Ajudante,,289102.0,2685,200.0,4,nao,nao
141490,SP,Sumaré,Ajudante,,289111.0,2685,200.0,4,nao,nao
141491,PR,Ponta Grossa,Diária,Carreta,231916.0,249,305.0,9,nao,nao
141492,SP,Sumaré,Ajudante,,306212.0,2685,200.0,4,nao,sim
141493,SP,Sumaré,Ajudante,,284118.0,2685,200.0,4,nao,nao
141494,SP,Sumaré,Ajudante,,303278.0,2685,200.0,2,nao,nao
141495,SP,Sumaré,Ajudante,,308238.0,2685,200.0,2,nao,nao
141496,SP,Jundiaí,Ajudante,,252076.0,2239,165.0,6,nao,nao
141497,SP,Jundiaí,Ajudante,,146388.0,2239,160.0,4,nao,nao
141498,SP_RM,Barueri,Diária,Carreta,95624.0,3746,372.0,17,nao,nao
141499,SP_RM,Barueri,Diária,Carreta,218129.0,3746,372.0,17,nao,nao
141500,SP_RM,Barueri,Diária,Carreta,27249.0,3746,372.0,9,nao,nao
141501,SP,Itupeva,Diária,Carreta,217635.0,598,396.6666666666667,6,nao,nao
141502,PR,Maringá,Ajudante,,,2431,150.0,4,sim,sim
141503,SP_RM,Mauá,Diária,Carreta,,229,305.0,3,sim,nao
141504,PR,Apucarana,Coleta/Entrega,Truck,91701.0,2431,260.0,3,nao,nao
141505,SP_RM,São Paulo,Coleta/Entrega,Toco,101385.0,2734,269.7142857142857,14,nao,nao
141506,SP,Itupeva,Diária,Carreta,,2124,372.0,2,sim,nao
141507,SP,Itupeva,Diária,Carreta,85235.0,2124,372.0,8,nao,nao
141508,SP_RM,São Paulo,Ajudante,,,2734,200.0,1,sim,nao
141509,GO,Aparecida de Goiânia,Diária,3/4,90866.0,2045,220.0,1,nao,nao
141510,SE,Nossa Senhora do Socorro,Diária,Toco,55949.0,1120,230.0,2,nao,nao
141511,SC,Blumenau,Coleta/Entrega,3/4,10225.0,48,220.0,4,nao,sim
141512,GO,Aparecida de Goiânia,Coleta/Entrega,3/4,62805.0,2045,220.0,1,nao,nao
141513,PR,São José dos Pinhais,Coleta/Entrega,Carreta,11696.0,36,571.875,8,nao,nao
141514,MG,Pouso Alegre,Diária,Carreta,78833.0,953,305.0,9,nao,nao
141515,SP_RM,Guarulhos,Diária,Carreta,,131,305.0,8,sim,nao
141516,SP_RM,São Paulo,Ajudante,,307712.0,3840,130.0,1,nao,nao
141517,SP_RM,São Paulo,Ajudante,,,3840,180.0,3,sim,sim
141518,SP_RM,São Paulo,Ajudante,,,3840,160.0,3,sim,nao
141519,SP_RM,São Paulo,Ajudante,,104804.0,3840,130.0,1,nao,nao
141520,MG,Pouso Alegre,Coleta/Entrega,Toco,,2497,230.0,1,sim,sim
141521,SP,Sorocaba,Diária,Carreta,62544.0,388,305.0,12,nao,nao
141522,SP_RM,São Paulo,Coleta/Entrega,Utilitários,333128.0,3479,168.0,4,nao,nao
141523,SC,Orleans,Diária,Bi-Truck,84135.0,556,283.5,10,nao,nao
141524,SP_RM,Mogi das Cruzes,Diária,Truck,93870.0,159,260.0,28,nao,nao
141525,SP,Guarujá,Coleta/Entrega,Carreta,168191.0,3635,305.0,5,nao,nao
141526,SP,Sumaré,Diária,Rodotrem,54516.0,215,375.0,30,nao,nao
141527,SP,Jundiaí,Diária,Carreta,52356.0,980,324.8333333333333,12,nao,nao
141528,SC,Joinville,Diária,Carreta,65524.0,6,305.0,3,nao,sim
141529,MG,Pouso Alegre,Diária,Carreta,52330.0,953,305.0,9,nao,nao
141530,CE,Barro,Diária,Vanderleia,52453.0,1117,325.0,23,nao,sim
141531,SP_RM,São Paulo,Ajudante,,151555.0,3840,130.0,1,nao,nao
141532,SP_RM,São Paulo,Ajudante,,157944.0,3840,130.0,1,nao,nao
141533,SP_RM,São Paulo,Ajudante,,,3840,150.0,1,sim,nao
141534,SP,Indaiatuba,Diária,Carreta,30353.0,3614,325.0,32,nao,nao
141535,SP_RM,Embu das Artes,Diária,Carreta,42806.0,948,372.0,27,nao,nao
141536,SP_RM,Guarulhos,Coleta/Entrega,Truck,24498.0,3495,266.5,2,nao,nao
141537,RJ,Duque de Caxias,Diária,Truck,212308.0,802,273.0,4,nao,nao
141538,SP_RM,Guarulhos,Coleta/Entrega,3/4,179328.0,2296,220.0,3,nao,nao
141539,SP,Americana,Diária,Carreta,19880.0,2129,305.0,7,nao,nao
141540,SP,Guarujá,Coleta/Entrega,Carreta,165570.0,3635,305.0,2,nao,sim
141541,PR,Campo Largo,Diária,Carreta,48151.0,1359,325.0,31,nao,sim
141542,MG,Uberlândia,Coleta/Entrega,Toco,310805.0,1197,230.0,8,nao,nao
141543,SP,Itupeva,Diária,Carreta,,455,305.0,10,sim,nao
141544,PR,Cascavel,Coleta/Entrega,Toco,97766.0,3070,235.71428571428572,7,nao,sim
141545,SP_RM,Cajamar,Diária,Carreta,,1155,305.0,3,sim,sim
141546,MG,Pouso Alegre,Diária,Carreta,10733.0,953,305.0,18,nao,nao
141547,SC,Joinville,Diária,Carreta,,6,305.0,1,sim,nao
141548,PR,Londrina,Diária,Carreta,138117.0,412,305.0,16,nao,sim
141549,SP_RM,Carapicuíba,Ajudante,,337369.0,1394,150.0,6,nao,sim
141550,RS,Porto Alegre,Diária,Carreta,44068.0,1155,305.0,3,nao,sim
141551,MG,Betim,Diária,Carreta,57262.0,412,305.0,26,nao,sim
141552,RS,Porto Alegre,Diária,Carreta,13901.0,802,305.0,3,nao,sim
141553,PR,São José dos Pinhais,Diária,Vanderleia,14252.0,185,305.0,5,nao,nao
141554,MG,Contagem,Coleta/Entrega,Bi-Truck,143959.0,1342,276.6666666666667,3,nao,nao
141555,MG,Contagem,Coleta/Entrega,Bi-Truck,237015.0,1342,276.75,4,nao,nao
141556,MG,Contagem,Coleta/Entrega,Bi-Truck,137875.0,1342,276.75,4,nao,nao
141557,MG,Contagem,Coleta/Entrega,Bi-Truck,105092.0,1342,276.75,4,nao,nao
141558,SP,Campinas,Ajudante,,195098.0,3640,125.0,8,nao,nao
141559,SP_RM,Itapecerica da Serra,Coleta/Entrega,Truck,305740.0,2432,260.0,2,nao,nao
141560,SP,Cubatão,Diária,Carreta,85805.0,438,312.5,2,nao,nao
141561,SC,Biguaçu,Diária,Toco,205221.0,569,230.0,3,nao,nao
141562,SP,São José do Rio Preto,Ajudante,,,3736,86.53846153846153,13,sim,nao
141563,SP,Cubatão,Diária,Carreta,,438,305.0,3,sim,sim
141564,SP,São José do Rio Preto,Ajudante,,,3736,86.53846153846153,13,sim,nao
141565,SP_RM,São Paulo,Diária,Carreta,223306.0,3130,397.0,8,nao,nao
141566,SP,Cubatão,Diária,Carreta,,438,305.0,3,sim,nao
141567,MA,Balsas,Diária,Carreta,334847.0,3614,325.0,32,nao,sim
141568,SP,Cubatão,Diária,Carreta,24575.0,438,310.0,2,nao,sim
141569,SP,São José do Rio Preto,Ajudante,,,3736,100.0,10,sim,nao
141570,SP,São José do Rio Preto,Ajudante,,,3736,100.0,10,sim,nao
141571,SP,São José do Rio Preto,Ajudante,,,3736,93.75,8,sim,sim
141572,MS,Campo Grande,Ajudante,,270599.0,3557,150.0,4,nao,nao
141573,MS,Campo Grande,Ajudante,,,3557,150.0,4,sim,nao
141574,PR,Campo Largo,Diária,Bitrem,252424.0,1359,365.6,20,nao,nao
141575,SP,Itupeva,Diária,Carreta,95174.0,249,305.0,5,nao,sim
141576,SP_RM,São Paulo,Diária,Carreta,169914.0,3130,397.0,8,nao,nao
141577,SP,Vinhedo,Diária,Carreta,62706.0,2182,305.0,20,nao,nao
141578,SP,Vinhedo,Diária,Carreta,113570.0,2182,298.3478260869565,23,nao,nao
141579,SP,Vinhedo,Diária,Carreta,272552.0,2182,305.0,20,nao,nao
141580,SP,Sorocaba,Ajudante,,55351.0,3582,170.0,1,nao,nao
141581,SP,Itupeva,Diária,Carreta,151691.0,2124,372.0,16,nao,nao
141582,SP_RM,Cajamar,Diária,Carreta,65852.0,1155,305.0,3,nao,nao
141583,SP,Itupeva,Diária,Carreta,102254.0,249,305.0,4,nao,nao
141584,MG,Pouso Alegre,Diária,Truck,40304.0,953,260.0,15,nao,nao
141585,MG,Pouso Alegre,Diária,Carreta,182481.0,953,305.0,15,nao,nao
141586,SP_RM,São Paulo,Diária,Carreta,18231.0,2103,305.0,17,nao,nao
141587,RJ,Belford Roxo,Diária,Carreta,,249,305.0,5,sim,sim
141588,RS,Caxias do Sul,Diária,Carreta,35244.0,3061,313.47058823529414,17,nao,nao
141589,SP_RM,Guarulhos,Ajudante,,229086.0,3995,130.0,1,nao,sim
141590,SC,Blumenau,Coleta/Entrega,Truck,56542.0,1234,260.0,3,nao,nao
141591,SP_RM,Santana de Parnaíba,Coleta/Entrega,3/4,205989.0,1114,270.0,9,nao,nao
141592,SP,Jacareí,Diária,Carreta,290020.0,3226,305.0,13,nao,nao
141593,MG,Pouso Alegre,Diária,Carreta,117235.0,953,305.0,15,nao,nao
141594,SP_RM,Guarulhos,Diária,Vanderleia,96088.0,1360,294.8,15,nao,nao
141595,SP,Jundiaí,Coleta/Entrega,Utilitários,,1067,200.0,2,sim,sim
141596,SP_RM,São Paulo,Coleta/Entrega,3/4,,2357,220.0,4,sim,nao
141597,SP_RM,São Paulo,Coleta/Entrega,3/4,,2357,220.0,4,sim,sim
141598,SP_RM,São Paulo,Coleta/Entrega,3/4,,2357,220.0,3,sim,nao
141599,SP,Santos,Coleta/Entrega,Carreta,303651.0,2233,312.3333333333333,3,nao,nao
141600,SP_RM,Barueri,Diária,Carreta,92777.0,3746,372.0,16,nao,nao
141601,SC,Biguaçu,Coleta/Entrega,Utilitários,,569,160.0,1,sim,nao
141602,SP_RM,São Paulo,Diária,Carreta,89497.0,3130,405.3333333333333,6,nao,nao
141603,SP_RM,Barueri,Diária,Truck,,1381,286.0,2,sim,nao
141604,SP_RM,São Paulo,Diária,Carreta,91121.0,3130,400.57142857142856,7,nao,nao
141605,SP_RM,São Paulo,Diária,Carreta,35798.0,3130,400.57142857142856,7,nao,nao
141606,SP_RM,São Paulo,Diária,Carreta,91744.0,3130,402.0,20,nao,nao
141607,SP,Marília,Ajudante,,,2239,160.0,2,sim,nao
141608,SP_RM,Cajamar,Diária,Carreta,,960,305.0,5,sim,nao
141609,SP,Sumaré,Diária,Rodotrem,32133.0,215,375.0,15,nao,nao
141610,PR,Araucária,Coleta/Entrega,Carreta,12422.0,991,305.0,24,nao,nao
141611,SP_RM,São Paulo,Diária,Truck,107654.0,1309,260.0,1,nao,nao
141612,SP,Jundiaí,Ajudante,,219369.0,728,170.0,5,nao,sim
141613,SP,Piracicaba,Diária,Carreta,,3716,355.0,25,sim,sim
141614,SP,Americana,Diária,Carreta,147782.0,2129,305.0,2,nao,sim
141615,SP,Americana,Diária,Carreta,312135.0,2129,305.0,1,nao,sim
141616,RS,Sapucaia do Sul,Coleta/Entrega,Bi-Truck,331043.0,1459,276.6666666666667,3,nao,nao
141617,MG,Contagem,Coleta/Entrega,Truck,211812.0,2035,280.0,3,nao,sim
141618,SC,Joinville,Coleta/Entrega,Carreta,163052.0,6,305.0,1,nao,sim
141619,PR,São José dos Pinhais,Diária,Vanderleia,96791.0,185,305.0,1,nao,sim
141620,SP_RM,Diadema,Coleta/Entrega,3/4,68999.0,4012,220.0,3,nao,nao
141621,SP_RM,Diadema,Coleta/Entrega,3/4,298712.0,4012,220.0,3,nao,nao
141622,SP_RM,Diadema,Coleta/Entrega,3/4,310729.0,4012,220.0,3,nao,nao
141623,SE,Nossa Senhora do Socorro,Diária,Bi-Truck,,1120,270.0,3,sim,nao
141624,SP,Jundiaí,Coleta/Entrega,3/4,91239.0,728,408.3333333333333,6,nao,nao
