mes,uf,de_type,freight_id,vehicle,price,price_por_dia,contract_days,encontrou_motorista,qt_atividades_falcon,qt_horas_falcon
2025-03-01,SP,Diária,149236,Carreta,2331,333.0,7,sim,6.0,2.0
2025-03-01,SP,Coleta/Entrega,149245,Manobrista,1325,265.0,5,nao,17.0,9.0
2025-03-01,SP,Diária,149252,Carreta,4836,372.0,13,sim,20.0,6.0
2025-03-01,SP,Ajudante,149255,,150,150.0,1,nao,12.0,6365.0
2025-03-01,SP,Ajudante,149265,,150,150.0,1,nao,3.0,1.0
2025-03-01,SP,Diária,149272,3/4,115,115.0,1,sim,10.0,19.0
2025-03-01,SP,Diária,149273,Vanderleia,610,305.0,2,sim,12.0,10.0
2025-03-01,MG,Ajudante,149299,,300,150.0,2,sim,10.0,2.0
2025-03-01,SC,Ajudante,149313,,360,180.0,2,nao,18.0,1387.0
2025-03-01,SC,Diária,149315,Carreta,7260,330.0,22,sim,3.0,1.0
2025-03-01,SP,Ajudante,149321,,200,200.0,1,sim,12.0,3.0
2025-03-01,SP,Ajudante,149322,,200,200.0,1,nao,6.0,2.0
2025-03-01,SP,Diária,149329,Carreta,5687,355.4375,16,sim,9.0,4.0
2025-03-01,SC,Diária,149337,Truck,2860,260.0,11,nao,4.0,1.0
2025-03-01,SC,Diária,149342,Truck,2340,260.0,9,sim,3.0,1.0
2025-03-01,SP,Diária,149350,Carreta,3965,305.0,13,sim,18.0,6.0
2025-03-01,SP,Coleta/Entrega,149351,Toco,230,230.0,1,sim,5.0,2.0
2025-03-01,SP,Coleta/Entrega,149354,Toco,230,230.0,1,sim,4.0,4757.0
2025-03-01,SP,Coleta/Entrega,149356,Toco,230,230.0,1,nao,4.0,2.0
2025-03-01,SP,Coleta/Entrega,149357,Toco,690,230.0,3,sim,17.0,7254.0
2025-03-01,PR,Coleta/Entrega,149362,Toco,2300,230.0,10,sim,4.0,1.0
2025-03-01,PR,Coleta/Entrega,149363,Toco,1610,201.25,8,nao,2.0,1.0
2025-03-01,RJ,Diária,149364,Carreta,1830,305.0,6,nao,4.0,10.0
2025-03-01,SC,Coleta/Entrega,149366,3/4,1320,165.0,8,nao,3.0,4.0
2025-03-01,SP,Coleta/Entrega,149371,3/4,270,270.0,1,sim,11.0,4.0
2025-03-01,SP,Diária,149372,Truck,1300,260.0,5,sim,22.0,11.0
2025-03-01,SC,Ajudante,149376,,155,155.0,1,nao,4.0,1.0
2025-03-01,SP,Diária,149378,Carreta,610,305.0,2,sim,16.0,12.0
2025-03-01,MT,Coleta/Entrega,149385,Truck,1300,260.0,5,sim,2.0,1.0
2025-03-01,MT,Ajudante,149386,,150,150.0,1,nao,1.0,1.0
2025-03-01,SP,Coleta/Entrega,149388,Utilitários,328,164.0,2,nao,11.0,2.0
2025-03-01,PR,Diária,149390,Bi-Truck,2808,312.0,9,sim,42.0,2879.0
2025-03-01,SP,Diária,149391,Carreta,1525,305.0,5,sim,3.0,32.0
2025-03-01,MG,Ajudante,149398,,300,150.0,2,sim,24.0,5700.0
2025-03-01,SP,Ajudante,149400,,125,125.0,1,sim,11.0,2.0
2025-03-01,SP,Coleta/Entrega,149410,Truck,520,260.0,2,sim,9.0,5.0
2025-03-01,SP,Ajudante,149418,,125,125.0,1,nao,1.0,1.0
2025-03-01,SP,Ajudante,149419,,125,125.0,1,nao,1.0,1.0
2025-03-01,BA,Ajudante,149420,,560,112.0,5,nao,22.0,8658.0
2025-03-01,SP,Ajudante,149432,,150,150.0,1,nao,8.0,2.0
2025-03-01,SP,Coleta/Entrega,149434,Toco,250,250.0,1,nao,7.0,3.0
2025-03-01,PR,Diária,149446,Carreta,9455,305.0,31,sim,18.0,11.0
2025-03-01,SP,Diária,149459,Carreta,3965,305.0,13,sim,6.0,2.0
2025-03-01,SP,Diária,149460,Carreta,3050,305.0,10,sim,1.0,1.0
2025-03-01,SP,Diária,149461,Carreta,915,305.0,3,sim,12.0,2.0
2025-03-01,SP,Ajudante,149469,,1200,133.33333333333334,9,sim,9.0,1.0
2025-03-01,SP,Ajudante,149470,,750,150.0,5,nao,14.0,2473.0
2025-03-01,SP,Ajudante,149471,,300,150.0,2,sim,44.0,5905.0
2025-03-01,BA,Diária,149479,Utilitários,400,200.0,2,sim,4.0,1077.0
2025-03-01,SP,Ajudante,149480,,1250,416.6666666666667,3,nao,1.0,1.0
2025-03-01,SP,Ajudante,149481,,1250,416.6666666666667,3,nao,4.0,1.0
2025-03-01,MG,Ajudante,149483,,150,150.0,1,nao,2.0,1.0
2025-03-01,MG,Ajudante,149484,,150,150.0,1,sim,3.0,2.0
2025-03-01,RS,Diária,149485,Carreta,3050,305.0,10,sim,1.0,1.0
2025-03-01,PR,Ajudante,149488,,125,125.0,1,nao,21.0,1688.0
2025-03-01,PR,Ajudante,149489,,125,125.0,1,sim,6.0,1.0
2025-03-01,SP,Diária,149490,Carreta,305,305.0,1,nao,17.0,6817.0
2025-03-01,SP,Diária,149492,Carreta,312,312.0,1,nao,4.0,2.0
2025-03-01,SP,Ajudante,149505,,125,125.0,1,nao,11.0,2.0
2025-03-01,SP,Ajudante,149507,,200,200.0,1,sim,7.0,1.0
2025-03-01,SP,Diária,149514,Rodotrem,3018,377.25,8,sim,4.0,1.0
2025-03-01,SP,Ajudante,149517,,160,160.0,1,sim,12.0,2.0
2025-03-01,SC,Coleta/Entrega,149518,Carreta,610,305.0,2,sim,12.0,3.0
2025-03-01,RS,Coleta/Entrega,149521,3/4,1320,264.0,5,sim,9.0,3.0
2025-03-01,SP,Diária,149530,Carreta,152,152.0,1,sim,4.0,3.0
2025-03-01,SP,Ajudante,149532,,250,125.0,2,sim,15.0,2.0
2025-03-01,SP,Coleta/Entrega,149545,Truck,260,260.0,1,nao,8.0,2.0
2025-03-01,SP,Diária,149547,Carreta,2135,305.0,7,nao,19.0,1738.0
2025-03-01,SP,Diária,149549,Carreta,1830,305.0,6,nao,18.0,7.0
2025-03-01,SC,Coleta/Entrega,149564,3/4,900,300.0,3,nao,9.0,3.0
2025-03-01,SC,Coleta/Entrega,149576,3/4,1100,220.0,5,nao,8.0,6.0
2025-03-01,MG,Coleta/Entrega,149587,Bi-Truck,283,283.0,1,sim,1.0,1.0
2025-03-01,MG,Coleta/Entrega,149588,Bi-Truck,283,283.0,1,nao,6.0,2.0
2025-03-01,MG,Coleta/Entrega,149589,Bi-Truck,283,283.0,1,nao,3.0,2.0
2025-03-01,MG,Coleta/Entrega,149590,Bi-Truck,283,283.0,1,nao,36.0,5160.0
2025-03-01,MG,Coleta/Entrega,149591,Bi-Truck,283,283.0,1,nao,6.0,3.0
2025-03-01,SP,Ajudante,149611,,230,230.0,1,sim,5.0,1.0
2025-03-01,SP,Ajudante,149613,,150,150.0,1,sim,6.0,1.0
2025-03-01,RJ,Diária,149614,Carreta,5185,305.0,17,sim,3.0,1.0
2025-03-01,SP,Diária,149616,Carreta,2135,305.0,7,nao,3.0,14.0
2025-03-01,SP,Diária,149620,Carreta,610,305.0,2,nao,10.0,1434.0
2025-03-01,BA,Ajudante,149624,,100,100.0,1,sim,9.0,2.0
2025-03-01,BA,Ajudante,149625,,500,100.0,5,sim,12.0,3.0
2025-03-01,PR,Ajudante,149639,,850,170.0,5,sim,5.0,1.0
2025-03-01,SP,Ajudante,149653,,170,170.0,1,sim,12.0,3.0
2025-03-01,SP,Ajudante,149654,,170,170.0,1,sim,6.0,1.0
2025-03-01,SP,Coleta/Entrega,149659,3/4,440,220.0,2,sim,26.0,12.0
2025-03-01,SP,Coleta/Entrega,149663,3/4,440,220.0,2,sim,6.0,3.0
2025-03-01,SP,Ajudante,149672,,125,125.0,1,sim,11.0,2.0
2025-03-01,SP,Ajudante,149692,,160,160.0,1,nao,12.0,1.0
2025-03-01,SP,Ajudante,149694,,160,160.0,1,nao,5.0,1.0
2025-03-01,SC,Coleta/Entrega,149697,3/4,1100,220.0,5,sim,19.0,10.0
2025-03-01,MG,Coleta/Entrega,149715,Bi-Truck,276,276.0,1,sim,16.0,227.0
2025-03-01,MG,Coleta/Entrega,149718,Bi-Truck,1903,271.85714285714283,7,sim,9.0,1.0
2025-03-01,SP,Ajudante,149749,,480,160.0,3,sim,16.0,4712.0
2025-03-01,MG,Ajudante,149767,,150,150.0,1,sim,8.0,2.0
2025-03-01,PR,Coleta/Entrega,149772,Truck,260,260.0,1,sim,15.0,8.0
2025-03-01,PR,Ajudante,149775,,250,125.0,2,nao,8.0,72.0
2025-03-01,MG,Diária,149776,3/4,660,220.0,3,nao,3.0,13.0
2025-03-01,PR,Diária,149790,Carreta,4575,305.0,15,nao,16.0,30.0
2025-03-01,SP,Coleta/Entrega,149804,Toco,720,240.0,3,sim,18.0,11.0
2025-03-01,MG,Ajudante,149821,,200,200.0,1,sim,9.0,87.0
2025-03-01,SP,Diária,149822,Carreta,1925,385.0,5,nao,7.0,6.0
2025-03-01,SP,Ajudante,149825,,150,150.0,1,nao,27.0,1814.0
2025-03-01,SC,Coleta/Entrega,149831,Truck,4200,221.05263157894737,19,sim,19.0,3171.0
2025-03-01,SP,Coleta/Entrega,149837,Carreta,1220,305.0,4,nao,15.0,12.0
2025-03-01,MG,Ajudante,149851,,150,150.0,1,nao,15.0,43.0
2025-03-01,MG,Diária,149857,Bi-Truck,594,297.0,2,sim,12.0,7.0
2025-03-01,SP,Diária,149862,Carreta,2135,305.0,7,nao,7.0,2.0
2025-03-01,SC,Coleta/Entrega,149868,Manobrista,3445,229.66666666666666,15,sim,15.0,5.0
2025-03-01,MG,Diária,149884,Carreta,1162,387.3333333333333,3,sim,5.0,2.0
2025-03-01,SP,Ajudante,149886,,100,100.0,1,nao,12.0,2.0
2025-03-01,MG,Coleta/Entrega,149889,Truck,2626,262.6,10,sim,38.0,4100.0
2025-03-01,PR,Ajudante,149903,,220,220.0,1,nao,3.0,1.0
2025-03-01,SP,Coleta/Entrega,149905,Carreta,610,305.0,2,sim,3.0,3.0
2025-03-01,SP,Coleta/Entrega,149914,Truck,520,260.0,2,sim,6.0,5.0
2025-03-01,SP,Coleta/Entrega,149915,Truck,1300,260.0,5,sim,7.0,2.0
2025-03-01,SP,Ajudante,149928,,125,125.0,1,sim,9.0,2.0
2025-03-01,SP,Ajudante,149940,,1020,170.0,6,sim,21.0,2490.0
2025-03-01,DF,Ajudante,149943,,150,150.0,1,nao,12.0,5.0
2025-03-01,SP,Diária,149959,Carreta,4836,372.0,13,sim,8.0,214.0
2025-03-01,MT,Ajudante,149969,,125,125.0,1,nao,23.0,9999.0
2025-03-01,SP,Ajudante,149983,,125,125.0,1,nao,1.0,1.0
2025-03-01,SP,Ajudante,149990,,120,120.0,1,nao,4.0,1.0
2025-03-01,SP,Ajudante,149991,,125,125.0,1,nao,12.0,360.0
2025-03-01,SP,Diária,149993,Carreta,2232,372.0,6,nao,9.0,5.0
2025-03-01,SP,Coleta/Entrega,150001,3/4,440,220.0,2,sim,11.0,3.0
2025-03-01,SP,Ajudante,150016,,360,120.0,3,sim,21.0,7248.0
2025-03-01,SP,Ajudante,150020,,240,120.0,2,nao,20.0,7038.0
2025-03-01,PR,Diária,150026,Carreta,5490,305.0,18,sim,12.0,4.0
2025-03-01,MT,Ajudante,150031,,450,150.0,3,nao,6.0,193.0
2025-03-01,SP,Diária,150050,Rodotrem,7500,375.0,20,sim,2.0,1.0
2025-03-01,SP,Coleta/Entrega,150054,Truck,280,280.0,1,sim,9.0,2.0
2025-03-01,SP,Coleta/Entrega,150059,3/4,1100,220.0,5,sim,16.0,12.0
2025-03-01,SP,Coleta/Entrega,150066,Carreta,305,305.0,1,nao,14.0,16.0
2025-03-01,SP,Coleta/Entrega,150071,Carreta,610,305.0,2,nao,2.0,1.0
2025-03-01,RJ,Ajudante,150076,,230,230.0,1,nao,10.0,2.0
2025-03-01,RJ,Ajudante,150077,,460,230.0,2,sim,13.0,3.0
2025-03-01,MG,Coleta/Entrega,150122,Truck,2886,262.3636363636364,11,sim,9.0,2.0
2025-03-01,CE,Diária,150161,Vanderleia,915,305.0,3,nao,6.0,897.0
2025-03-01,SP,Ajudante,150189,,320,160.0,2,nao,11.0,2.0
2025-03-01,MG,Diária,150209,Toco,920,230.0,4,sim,3.0,2.0
2025-03-01,RS,Coleta/Entrega,150212,Toco,707,235.66666666666666,3,sim,19.0,471.0
2025-03-01,RS,Coleta/Entrega,150213,Toco,2760,230.0,12,sim,27.0,2816.0
2025-03-01,RS,Diária,150214,Carreta,9150,305.0,30,sim,1.0,1.0
2025-03-01,SP,Diária,150218,Rodotrem,5135,395.0,13,sim,13.0,6.0
2025-03-01,SP,Ajudante,150233,,150,150.0,1,sim,4.0,1.0
2025-03-01,SP,Ajudante,150234,,160,160.0,1,sim,11.0,155.0
2025-03-01,SP,Coleta/Entrega,150249,3/4,660,220.0,3,sim,7.0,2.0
2025-03-01,GO,Diária,150254,Carreta,1525,305.0,5,nao,8.0,2.0
2025-03-01,MG,Diária,150256,Carreta,3087,308.7,10,sim,20.0,10.0
2025-03-01,SP,Diária,150262,Carreta,372,372.0,1,nao,6.0,2.0
2025-03-01,SP,Diária,150264,Carreta,2135,305.0,7,sim,6.0,22.0
2025-03-01,MG,Diária,150275,Carreta,3050,305.0,10,sim,8.0,2.0
2025-03-01,SP,Diária,150281,Vanderleia,610,305.0,2,sim,13.0,3.0
2025-03-01,BA,Diária,150284,3/4,1100,220.0,5,sim,3.0,1.0
2025-03-01,SC,Ajudante,150287,,300,150.0,2,sim,11.0,44.0
2025-03-01,SP,Diária,150303,Rodotrem,5925,395.0,15,sim,8.0,5.0
2025-03-01,SP,Ajudante,150306,,150,150.0,1,sim,9.0,2.0
2025-03-01,SP,Diária,150307,Vanderleia,5600,350.0,16,sim,16.0,3.0
2025-03-01,SP,Coleta/Entrega,150312,Manobrista,2100,150.0,14,nao,6.0,326.0
2025-03-01,SP,Coleta/Entrega,150314,Manobrista,210,210.0,1,sim,2.0,2.0
2025-03-01,SP,Diária,150319,Carreta,2745,305.0,9,sim,2.0,1.0
2025-03-01,SP,Ajudante,150322,,125,125.0,1,nao,4.0,1.0
2025-03-01,SP,Diária,150323,Carreta,1525,305.0,5,sim,19.0,5.0
2025-03-01,SP,Coleta/Entrega,150330,Truck,260,260.0,1,sim,19.0,6.0
2025-03-01,SP,Ajudante,150331,,625,125.0,5,sim,9.0,3.0
2025-03-01,SP,Ajudante,150332,,500,125.0,4,nao,14.0,1245.0
2025-03-01,RS,Coleta/Entrega,150336,3/4,690,230.0,3,nao,1.0,1.0
2025-03-01,SP,Coleta/Entrega,150352,3/4,220,220.0,1,nao,5.0,1.0
2025-03-01,PR,Diária,150358,Carreta,9150,305.0,30,nao,13.0,45.0
2025-03-01,MG,Ajudante,150370,,1350,150.0,9,sim,12.0,2.0
2025-03-01,SP,Ajudante,150373,,150,150.0,1,sim,9.0,2.0
2025-03-01,RJ,Coleta/Entrega,150378,Toco,230,230.0,1,nao,2.0,34.0
2025-03-01,SP,Ajudante,150390,,680,170.0,4,sim,6.0,1.0
2025-03-01,MG,Coleta/Entrega,150393,Truck,780,260.0,3,sim,11.0,2.0
2025-03-01,SC,Diária,150413,Carreta,6930,330.0,21,sim,1.0,1.0
2025-03-01,SP,Ajudante,150414,,200,200.0,1,sim,7.0,9.0
2025-03-01,MS,Coleta/Entrega,150416,Toco,920,230.0,4,sim,12.0,3.0
2025-03-01,MT,Ajudante,150420,,680,170.0,4,nao,1.0,1.0
2025-03-01,PR,Coleta/Entrega,150422,Toco,943,235.75,4,sim,34.0,19.0
2025-03-01,SP,Diária,150428,Carreta,610,305.0,2,nao,12.0,7.0
2025-03-01,SP,Diária,150438,Bitrenzão,4150,415.0,10,sim,15.0,131.0
2025-03-01,SP,Coleta/Entrega,150442,Toco,240,240.0,1,nao,10.0,3.0
2025-03-01,SC,Ajudante,150448,,720,180.0,4,sim,5.0,1.0
2025-03-01,CE,Ajudante,150449,,150,150.0,1,sim,7.0,1.0
2025-03-01,RS,Coleta/Entrega,150450,3/4,440,220.0,2,sim,48.0,2435.0
2025-03-01,CE,Ajudante,150452,,300,150.0,2,sim,7.0,1.0
2025-03-01,SP,Ajudante,150455,,180,180.0,1,sim,9.0,9.0
2025-03-01,SP,Ajudante,150461,,180,180.0,1,sim,7.0,2.0
2025-03-01,SP,Ajudante,150462,,180,180.0,1,sim,7.0,2.0
2025-03-01,MG,Coleta/Entrega,150467,Truck,286,286.0,1,sim,20.0,52.0
2025-03-01,GO,Coleta/Entrega,150469,Toco,230,230.0,1,nao,7.0,2.0
2025-03-01,SP,Ajudante,150475,,160,160.0,1,sim,6.0,3141.0
2025-03-01,SP,Ajudante,150503,,150,150.0,1,sim,12.0,1.0
2025-03-01,PR,Diária,150522,Carreta,610,305.0,2,nao,18.0,6.0
2025-03-01,PR,Diária,150523,Carreta,610,305.0,2,sim,9.0,16.0
2025-03-01,BA,Diária,150525,Carreta,2600,325.0,8,nao,12.0,99.0
2025-03-01,SP,Ajudante,150538,,150,150.0,1,nao,3.0,1.0
2025-03-01,SP,Diária,150544,Carreta,2232,372.0,6,nao,1.0,1.0
2025-03-01,SP,Ajudante,150546,,100,100.0,1,sim,4.0,1.0
2025-03-01,MG,Ajudante,150547,,139,139.0,1,sim,10.0,2.0
2025-03-01,MG,Ajudante,150548,,150,150.0,1,sim,3.0,2.0
2025-03-01,SP,Diária,150550,Carreta,3720,372.0,10,sim,30.0,15.0
2025-03-01,SP,Ajudante,150563,,150,150.0,1,sim,13.0,3.0
2025-03-01,MG,Diária,150570,Truck,2860,260.0,11,sim,9.0,4.0
2025-03-01,MG,Diária,150572,Truck,2860,260.0,11,sim,3.0,2.0
2025-03-01,SP,Coleta/Entrega,150576,3/4,270,270.0,1,sim,15.0,10.0
2025-03-01,PR,Diária,150578,Truck,1040,260.0,4,sim,13.0,716.0
2025-03-01,PR,Diária,150581,Carreta,9150,305.0,30,sim,6.0,1385.0
2025-03-01,GO,Diária,150582,Truck,1040,260.0,4,sim,7.0,1.0
2025-03-01,SP,Diária,150600,Carreta,1086,362.0,3,sim,11.0,7.0
2025-03-01,MG,Ajudante,150602,,150,150.0,1,sim,12.0,2.0
2025-03-01,RS,Diária,150603,Carreta,1980,330.0,6,sim,28.0,168.0
2025-03-01,PR,Diária,150611,Carreta,4575,305.0,15,sim,21.0,751.0
2025-03-01,PR,Diária,150623,Rodotrem,1125,375.0,3,sim,15.0,4.0
2025-03-01,SP,Diária,150638,Carreta,1220,305.0,4,sim,8.0,2.0
2025-03-01,SP,Coleta/Entrega,150645,Carreta,4270,305.0,14,sim,4.0,21.0
2025-03-01,SC,Diária,150646,Bitrenzão,5062,361.57142857142856,14,sim,5.0,3.0
2025-03-01,SP,Diária,150649,Carreta,3720,372.0,10,nao,7.0,2.0
2025-03-01,SP,Coleta/Entrega,150654,Carreta,937,312.3333333333333,3,sim,7.0,3.0
2025-03-01,RS,Coleta/Entrega,150657,3/4,520,260.0,2,nao,7.0,3.0
2025-03-01,SP,Diária,150659,Carreta,610,305.0,2,nao,4.0,1.0
2025-03-01,SP,Diária,150660,Carreta,305,305.0,1,nao,16.0,5.0
2025-03-01,SP,Ajudante,150666,,150,150.0,1,nao,11.0,1.0
2025-03-01,PR,Diária,150669,Vanderleia,2440,305.0,8,sim,3.0,1.0
2025-03-01,SP,Ajudante,150683,,150,150.0,1,sim,7.0,4.0
2025-03-01,SP,Ajudante,150684,,1050,150.0,7,sim,14.0,1117.0
2025-03-01,RS,Ajudante,150685,,600,200.0,3,sim,13.0,10.0
2025-03-01,MG,Coleta/Entrega,150694,Utilitários,480,160.0,3,nao,35.0,377.0
2025-03-01,MG,Coleta/Entrega,150716,Truck,533,266.5,2,sim,38.0,984.0
2025-03-01,MG,Coleta/Entrega,150717,Truck,1560,222.85714285714286,7,sim,1.0,1.0
2025-03-01,MG,Coleta/Entrega,150720,Truck,1300,325.0,4,sim,37.0,1630.0
2025-03-01,MG,Coleta/Entrega,150721,Truck,2080,260.0,8,nao,20.0,2454.0
2025-03-01,MG,Coleta/Entrega,150722,Truck,266,266.0,1,sim,10.0,2.0
2025-03-01,MG,Coleta/Entrega,150723,Truck,1560,222.85714285714286,7,sim,2.0,99.0
2025-03-01,SP,Ajudante,150725,,900,150.0,6,sim,11.0,10.0
2025-03-01,SP,Diária,150729,Carreta,1052,350.6666666666667,3,sim,37.0,772.0
2025-03-01,GO,Coleta/Entrega,150730,Toco,230,230.0,1,nao,10.0,1.0
2025-03-01,MG,Ajudante,150738,,450,150.0,3,sim,11.0,2.0
2025-03-01,MT,Diária,150740,Carreta,4880,305.0,16,sim,4.0,2.0
2025-03-01,MG,Ajudante,150750,,150,150.0,1,sim,11.0,4.0
2025-03-01,MG,Ajudante,150751,,900,150.0,6,sim,31.0,100.0
2025-03-01,MT,Diária,150756,Carreta,2135,305.0,7,nao,8.0,4.0
2025-03-01,PR,Diária,150757,Vanderleia,4270,305.0,14,sim,1.0,1.0
2025-03-01,SC,Ajudante,150758,,1440,180.0,8,sim,6.0,2.0
2025-03-01,SP,Diária,150760,Truck,1040,260.0,4,sim,23.0,431.0
2025-03-01,GO,Ajudante,150761,,1600,133.33333333333334,12,nao,1.0,1.0
2025-03-01,SP,Diária,150763,Vanderleia,3660,305.0,12,sim,8.0,4.0
2025-03-01,SP,Diária,150770,Vanderleia,3660,305.0,12,sim,6.0,4.0
2025-03-01,RJ,Diária,150774,Carreta,3720,372.0,10,sim,8.0,2.0
2025-03-01,SP,Diária,150775,Carreta,366,366.0,1,sim,6.0,1.0
2025-03-01,SP,Ajudante,150776,,150,150.0,1,sim,3.0,1.0
2025-03-01,SP,Ajudante,150777,,150,150.0,1,nao,44.0,1445.0
2025-03-01,SC,Diária,150784,Carreta,5985,315.0,19,sim,1.0,1.0
2025-03-01,MG,Coleta/Entrega,150796,Toco,230,230.0,1,sim,11.0,4.0
2025-03-01,SP,Diária,150805,Carreta,4270,305.0,14,sim,6.0,3.0
2025-03-01,SP,Diária,150806,Rodotrem,1875,375.0,5,nao,6.0,3.0
2025-03-01,SP,Ajudante,150807,,414,207.0,2,sim,11.0,3.0
2025-03-01,SP,Ajudante,150808,,414,207.0,2,sim,10.0,2.0
2025-03-01,SP,Diária,150809,Carreta,4880,305.0,16,sim,1.0,1.0
2025-03-01,SP,Diária,150813,Carreta,2275,325.0,7,sim,5.0,2.0
2025-03-01,MT,Diária,150816,Truck,1690,241.42857142857142,7,sim,2.0,1.0
2025-03-01,SP,Ajudante,150822,,150,150.0,1,sim,7.0,1.0
2025-03-01,SP,Ajudante,150824,,450,150.0,3,sim,12.0,4.0
2025-03-01,MG,Coleta/Entrega,150837,Utilitários,184,184.0,1,nao,8.0,4.0
2025-03-01,SP,Coleta/Entrega,150839,Utilitários,214,214.0,1,nao,14.0,885.0
2025-03-01,PR,Diária,150840,Carreta,4550,325.0,14,sim,6.0,2.0
2025-03-01,MT,Diária,150841,Carreta,1525,305.0,5,nao,4.0,1.0
2025-03-01,SP,Ajudante,150849,,300,150.0,2,sim,42.0,1271.0
2025-03-01,SP,Diária,150856,Carreta,4464,372.0,12,sim,14.0,12.0
2025-03-01,RJ,Coleta/Entrega,150857,Manobrista,420,210.0,2,nao,67.0,391.0
2025-03-01,RJ,Coleta/Entrega,150859,Truck,520,260.0,2,nao,12.0,2.0
2025-03-01,SC,Diária,150874,Truck,858,286.0,3,nao,5.0,2.0
2025-03-01,SC,Diária,150875,Truck,780,260.0,3,nao,10.0,2556.0
2025-03-01,SC,Diária,150876,Carreta,915,305.0,3,nao,39.0,2962.0
2025-03-01,MG,Ajudante,150877,,150,150.0,1,nao,16.0,4.0
2025-03-01,MA,Diária,150884,Carreta,7150,325.0,22,sim,1.0,1.0
2025-03-01,GO,Ajudante,150886,,360,180.0,2,nao,13.0,954.0
2025-03-01,MG,Ajudante,150888,,150,150.0,1,sim,9.0,3.0
2025-03-01,SP,Diária,150891,Carreta,2232,372.0,6,nao,4.0,1.0
2025-03-01,PR,Diária,150908,Bitrem,5250,375.0,14,sim,5.0,3.0
2025-03-01,SP,Diária,150909,Vanderleia,4575,305.0,15,sim,2.0,1.0
2025-03-01,SP,Diária,150915,Carreta,2847,316.3333333333333,9,sim,18.0,29.0
2025-03-01,PR,Diária,150917,Carreta,915,305.0,3,sim,4.0,2.0
2025-03-01,SP,Ajudante,150920,,150,150.0,1,nao,7.0,2.0
2025-03-01,MG,Coleta/Entrega,150925,Carreta,3355,305.0,11,sim,31.0,68.0
2025-03-01,SP,Diária,150943,Rodotrem,1875,375.0,5,nao,6.0,3.0
2025-03-01,PR,Diária,150944,Carreta,2440,305.0,8,sim,9.0,2.0
2025-03-01,GO,Coleta/Entrega,150950,Toco,230,230.0,1,nao,16.0,7.0
2025-03-01,PR,Diária,150951,Carreta,9150,305.0,30,nao,29.0,964.0
2025-03-01,SP,Ajudante,150958,,180,180.0,1,sim,17.0,2.0
2025-03-01,SP,Ajudante,150959,,180,180.0,1,sim,2.0,1.0
2025-03-01,SP,Diária,150968,Carreta,1625,325.0,5,nao,10.0,2.0
2025-03-01,SP,Ajudante,150969,,150,150.0,1,nao,11.0,2.0
2025-03-01,SP,Coleta/Entrega,150975,3/4,220,220.0,1,nao,31.0,1312.0
2025-03-01,SP,Coleta/Entrega,150983,Truck,1040,208.0,5,nao,25.0,83.0
2025-03-01,SP,Coleta/Entrega,150984,Truck,520,260.0,2,sim,21.0,1088.0
2025-03-01,SP,Coleta/Entrega,150985,Truck,260,260.0,1,sim,9.0,1.0
2025-03-01,PR,Ajudante,150988,,2850,129.54545454545453,22,sim,9.0,11176.0
2025-03-01,SP,Coleta/Entrega,150989,Truck,520,260.0,2,sim,17.0,960.0
2025-03-01,SP,Coleta/Entrega,150997,3/4,220,220.0,1,sim,11.0,4.0
2025-03-01,PB,Coleta/Entrega,150998,Utilitários,160,160.0,1,nao,3.0,173.0
2025-03-01,SP,Diária,151001,Carreta,2440,305.0,8,sim,19.0,5.0
2025-03-01,SP,Ajudante,151002,,125,125.0,1,nao,22.0,2385.0
2025-03-01,PR,Coleta/Entrega,151038,Vanderleia,610,305.0,2,nao,6.0,1458.0
2025-03-01,BA,Diária,151043,Vanderleia,4875,325.0,15,sim,9.0,5.0
2025-03-01,SC,Coleta/Entrega,151051,Toco,1300,260.0,5,sim,8.0,4420.0
2025-03-01,MG,Diária,151058,3/4,660,220.0,3,nao,7.0,1073.0
2025-03-01,SP,Coleta/Entrega,151059,3/4,220,220.0,1,sim,18.0,8.0
2025-03-01,MG,Diária,151060,Vanderleia,5525,325.0,17,nao,8.0,2.0
2025-03-01,RJ,Diária,151063,Carreta,3233,323.3,10,sim,9.0,2.0
2025-03-01,SP,Ajudante,151064,,750,250.0,3,nao,14.0,294.0
2025-03-01,SP,Coleta/Entrega,151065,3/4,1353,169.125,8,nao,4.0,1.0
2025-03-01,PR,Ajudante,151067,,150,150.0,1,nao,9.0,8.0
2025-03-01,BA,Coleta/Entrega,151072,Truck,780,260.0,3,sim,14.0,3.0
2025-03-01,PR,Diária,151074,Vanderleia,3355,305.0,11,sim,9.0,4.0
2025-03-01,SP,Coleta/Entrega,151078,Truck,780,195.0,4,sim,15.0,109.0
2025-03-01,SP,Coleta/Entrega,151080,Utilitários,160,160.0,1,nao,6.0,1.0
2025-03-01,SP,Ajudante,151081,,250,125.0,2,nao,14.0,233.0
2025-03-01,RS,Diária,151088,Truck,260,260.0,1,sim,8.0,4.0
2025-03-01,MG,Ajudante,151089,,150,150.0,1,nao,29.0,1291.0
2025-03-01,SP,Ajudante,151092,,150,150.0,1,nao,21.0,580.0
2025-03-01,MG,Diária,151096,Carreta,1220,305.0,4,sim,13.0,5.0
2025-03-01,SP,Coleta/Entrega,151105,3/4,220,220.0,1,nao,11.0,2.0
