mes,uf,de_type,freight_id,price,contract_days,encontrou_motorista,qt_atividades_falcon,qt_horas_falcon,uf_ajustado,sucesso,resultado,esforco,eficiencia
2025-02-01,SP,Diária,143009,2897,10,1,5.0,3.0,SP,1,0.6276027891320028,0.2422953414870122,0.2746303600775969
2025-02-01,SP,Ajudante,143011,120,1,1,7.0,1.0,SP,1,0.7823652663758459,0.27260043785898636,0.30454833004396314
2025-02-01,RJ,Diária,143014,2080,8,1,5.0,2.0,RJ,1,0.6699206540033662,0.16317821793126092,0.43666484811400946
2025-02-01,SP,Coleta/Entrega,143016,810,3,1,3.0,3.0,SP,1,0.6614570810290935,0.2167468002168037,0.32398358901521845
2025-02-01,SP,Coleta/Entrega,143017,1080,4,1,8.0,2.0,SP,1,0.6508776148112527,0.2663773736242659,0.2589321472527095
2025-02-01,SP,Diária,143026,372,1,0,9.0,2.0,SP,0,0.13953674761561272,0.26891290502309595,0.053124112961080446
2025-02-01,MG,Diária,143028,2730,8,1,1.0,1.0,MG,1,1.0,0.04504214750533539,1.0
2025-02-01,MG,Diária,143029,520,2,1,12.0,4.0,MG,1,0.5768213512863669,0.36770386370742225,0.16539001954567098
2025-02-01,SP_RM,Ajudante,143038,135,1,0,10.0,2.0,SP_RM,0,0.13671555662418847,0.5599500436671419,0.023744398174644094
2025-02-01,SP_RM,Coleta/Entrega,143041,164,1,1,5.0,1.0,SP_RM,1,0.796874248617456,0.18310166440786946,0.4630392908472119
2025-02-01,SP_RM,Coleta/Entrega,143043,160,1,1,6.0,1.0,SP_RM,1,0.7884106756431836,0.2092313471119138,0.4005918886215831
2025-02-01,SP,Diária,143044,3660,12,1,15.0,6.0,SP,1,0.551430632363549,0.6016324492241426,0.0956497591703966
2025-02-01,SC,Coleta/Entrega,143052,305,1,1,11.0,2.0,SC,1,0.6422216879057465,0.3798876299528868,0.1784199446981942
2025-02-01,PR,Diária,143053,1220,4,0,9.0,2.0,PR,0,0.13953674761561272,0.2367388046542225,0.06066542782502635
2025-02-01,SP_RM,Ajudante,143058,160,1,1,3.0,1.0,SP_RM,1,0.8307285405145467,0.196078251209502,0.4507021572481669
2025-02-01,SP_RM,Ajudante,143060,160,1,1,12.0,3.0,SP_RM,1,0.5979802837220485,0.7356122883018645,0.084564976584665
2025-02-01,SP,Coleta/Entrega,143070,880,4,1,6.0,1.0,SP,1,0.7884106756431836,0.1671162268093414,0.5021415148944202
2025-02-01,SP_RM,Diária,143074,1525,5,1,8.0,2.0,SP_RM,1,0.6508776148112527,0.24214579979155867,0.2850802296638393
2025-02-01,SP,Diária,143075,10065,33,1,1.0,1.0,SP,1,1.0,0.05597239673442607,1.0
2025-02-01,SP_RM,Ajudante,143093,125,1,0,9.0,2.0,SP_RM,0,0.13953674761561272,0.5223081341025585,0.026203697606172065
2025-02-01,SP,Ajudante,143112,720,4,0,9.0,3.0,SP,0,0.09721888274424942,0.4924686964339309,0.018745524939085254
2025-02-01,SP,Coleta/Entrega,143117,880,4,0,12.0,2.0,SP,0,0.13248377013705218,0.35145835660848695,0.0379455531757797
2025-02-01,PR,Diária,143128,3965,13,1,5.0,5.0,PR,1,0.5937484972349123,0.30761267655488117,0.20404504515888428
2025-02-01,SP,Diária,143130,915,3,1,5.0,3.0,SP,1,0.6276027891320028,0.2422953414870122,0.2746303600775969
2025-02-01,SP_RM,Coleta/Entrega,143134,1830,6,1,5.0,1.0,SP_RM,1,0.796874248617456,0.18310166440786946,0.4630392908472119
2025-02-01,MG,Diária,143136,260,1,1,6.0,2.0,MG,1,0.6614570810290935,0.17523898035880905,0.40128391780520806
2025-02-01,RS,Diária,143137,1525,5,0,7.0,2.0,RS,0,0.14759729330539617,0.21315992476025666,0.07168145127282632
2025-02-01,SP_RM,Ajudante,143145,150,1,0,4.0,1.0,SP_RM,0,0.3017552296225054,0.23372016077408542,0.13570230668167516
2025-02-01,SP,Diária,143154,2860,11,1,7.0,6.0,SP,1,0.5707759420190293,0.44192706800764026,0.13575204589206
2025-02-01,SP,Diária,143157,3050,10,1,3.0,2.0,SP,1,0.703774945900457,0.14913386911071916,0.5022851664740997
2025-02-01,SC,Coleta/Entrega,143161,1100,5,1,9.0,3.0,SC,1,0.6050332612006091,0.3960963455832007,0.1609818573911355
2025-02-01,SP,Diária,143167,3302,11,1,7.0,8.0,SP,1,0.5601964758011885,0.5483973221519752,0.10687382592262674
2025-02-01,PR,Diária,143168,10875,29,1,1.0,1.0,PR,1,1.0,0.04774181291913286,1.0
2025-02-01,SP,Ajudante,143173,720,4,0,3.0,1.0,SP,0,0.322914162058187,0.1526722968181075,0.22381773007641823
2025-02-01,SP_RM,Coleta/Entrega,143176,276,1,1,11.0,2.0,SP_RM,1,0.6422216879057465,0.4095589145095875,0.16532260954242176
2025-02-01,SP_RM,Diária,143177,1040,4,1,6.0,1.0,SP_RM,1,0.7884106756431836,0.15136570381808168,0.5546385201590921
2025-02-01,SP_RM,Coleta/Entrega,143182,328,2,1,8.0,1.0,SP_RM,1,0.7778312094253426,0.26149071252000256,0.31573366762234967
2025-02-01,SP,Diária,143188,1525,5,1,2.0,1.0,SP,1,0.8730464053859102,0.07593556938648888,1.0
2025-02-01,RJ,Coleta/Entrega,143189,1525,5,0,12.0,2.0,RJ,0,0.13248377013705218,0.3741678630625322,0.03549895201793545
2025-02-01,MS,Ajudante,143190,750,5,1,3.0,1.0,MS,1,0.8307285405145467,0.14453813873957364,0.6122591537997224
2025-02-01,SP_RM,Diária,143191,312,1,1,5.0,1.0,SP_RM,1,0.796874248617456,0.13191282610947946,0.6436397747163263
2025-02-01,SP_RM,Coleta/Entrega,143195,305,1,0,13.0,3.0,SP_RM,0,0.0885382950783287,0.5314974337951279,0.01544877187917157
2025-02-01,SP,Coleta/Entrega,143198,4500,12,1,5.0,1.0,SP,1,0.796874248617456,0.14584598106328614,0.5819247469273884
2025-02-01,PR,Diária,143201,3050,10,0,4.0,1.0,PR,0,0.3017552296225054,0.1008972168446268,0.31745702937997594
2025-02-01,SP_RM,Ajudante,143206,3600,25,1,8.0,2.0,SP_RM,1,0.6508776148112527,0.484666224537975,0.14124637484535393
2025-02-01,RS,Coleta/Entrega,143221,540,2,1,6.0,1.0,RS,1,0.7884106756431836,0.18580231565528924,0.4514034006284945
2025-02-01,RS,Coleta/Entrega,143234,10500,35,1,12.0,2.0,RS,1,0.6402981485934119,0.38883053430038267,0.17373295399586558
2025-02-01,RS,Coleta/Entrega,143235,1800,6,1,10.0,1.0,RS,1,0.7714835296946381,0.27950764733764005,0.29280056263370974
2025-02-01,SP,Ajudante,143242,540,3,0,9.0,2.0,SP,0,0.13953674761561272,0.4125166024066783,0.03380735217399262
2025-02-01,SP_RM,Coleta/Entrega,143248,520,2,0,11.0,1.0,SP_RM,0,0.2613609040634768,0.33987976063213565,0.07986814653935516
2025-02-01,SP,Coleta/Entrega,143249,555,3,1,6.0,2.0,SP,1,0.6614570810290935,0.22383688213215544,0.31364641706482305
2025-02-01,PR,Coleta/Entrega,143252,1220,4,1,11.0,2.0,PR,1,0.6422216879057465,0.2865096536422029,0.23734068214181245
2025-02-01,SP,Diária,143300,3355,11,1,6.0,2.0,SP,1,0.6614570810290935,0.20902338706690754,0.3360421788127208
2025-02-01,MT,Coleta/Entrega,143303,440,2,1,4.0,1.0,MT,1,0.8095696080788651,0.11574408501233721,0.745612230229513
2025-02-01,PR,Diária,143329,790,2,0,10.0,4.0,PR,0,0.07323875931714353,0.348955768496932,0.0200788830677292
2025-02-01,SP,Diária,143330,273,1,0,10.0,3.0,SP,0,0.09439769175282518,0.34211120474732615,0.027141850472395795
2025-02-01,MG,Diária,143364,8845,29,1,1.0,1.0,MG,1,1.0,0.04504214750533539,1.0
2025-02-01,MG,Diária,143369,4270,14,1,5.0,1.0,MG,1,0.796874248617456,0.11297092986366947,0.7519557907905268
2025-02-01,SP_RM,Ajudante,143378,450,3,1,12.0,2.0,SP_RM,1,0.6402981485934119,0.6352338627963088,0.10542551969622906
2025-02-01,SP,Coleta/Entrega,143405,225,1,1,3.0,1.0,SP,1,0.8307285405145467,0.10330548957117562,0.8575761692085343
2025-02-01,MG,Ajudante,143418,150,1,0,1.0,1.0,MG,0,0.49218562154364026,0.10526005471258423,0.4976675000276594
2025-02-01,SP,Diária,143422,4727,15,1,3.0,1.0,SP,1,0.8307285405145467,0.09589874203855166,0.9239938218540219
2025-02-01,SP,Coleta/Entrega,143428,270,1,1,12.0,4.0,SP,1,0.5768213512863669,0.4648996672541151,0.13031769318679964
2025-02-01,SP,Ajudante,143429,150,1,1,8.0,2.0,SP,1,0.6508776148112527,0.38253456714645856,0.17958878725041694
2025-02-01,SP,Coleta/Entrega,143433,880,4,0,5.0,1.0,SP,0,0.2890598701610964,0.14584598106328614,0.20958132343227073
2025-02-01,SP,Coleta/Entrega,143434,880,4,1,3.0,1.0,SP,1,0.8307285405145467,0.10330548957117562,0.8575761692085343
2025-02-01,PR,Ajudante,143447,180,1,0,4.0,8.0,PR,0,0.07958643904784803,0.5498918455948323,0.013111993561832866
2025-02-01,SC,Coleta/Entrega,143448,2340,9,1,4.0,1.0,SC,1,0.8095696080788651,0.144861253313335,0.5952684559869618
2025-02-01,SP,Coleta/Entrega,143451,2860,11,1,11.0,2.0,SP,1,0.6422216879057465,0.33018811086243166,0.20563152291005124
2025-02-01,RJ,Coleta/Entrega,143453,230,1,1,7.0,2.0,RJ,1,0.6554116717617559,0.2612658151628198,0.26590015176426307
2025-02-01,RJ,Coleta/Entrega,143454,690,3,1,6.0,1.0,RJ,1,0.7884106756431836,0.17847098003636402,0.4700435774223065
2025-02-01,SP_RM,Coleta/Entrega,143479,260,1,0,13.0,3.0,SP_RM,0,0.0885382950783287,0.5314974337951279,0.01544877187917157
2025-02-01,RJ,Coleta/Entrega,143482,630,3,1,5.0,1.0,RJ,1,0.796874248617456,0.15589057045642157,0.5442768406615142
2025-02-01,SP,Diária,143483,395,1,1,3.0,1.0,SP,1,0.8307285405145467,0.09589874203855166,0.9239938218540219
2025-02-01,RS,Coleta/Entrega,143493,220,1,1,11.0,4.0,RS,1,0.5787448905987016,0.49034464362292945,0.12385200494419162
2025-02-01,RS,Ajudante,143498,510,3,1,7.0,3.0,RS,1,0.6130938068903926,0.5153534228783507,0.1248545656249986
2025-02-01,SP,Coleta/Entrega,143500,2080,8,1,10.0,2.0,SP,1,0.6445299350805482,0.3089178651163764,0.2207519933596884
2025-02-01,SC,Coleta/Entrega,143507,660,3,1,6.0,3.0,SC,1,0.6191392161577302,0.32315712524678813,0.20251855742233796
2025-02-01,SP_RM,Coleta/Entrega,143515,230,1,1,8.0,2.0,SP_RM,1,0.6508776148112527,0.33116986639745427,0.2078100056319046
2025-02-01,SP_RM,Coleta/Entrega,143517,230,1,1,8.0,1.0,SP_RM,1,0.7778312094253426,0.26149071252000256,0.31573366762234967
2025-02-01,RJ,Coleta/Entrega,143519,1040,4,1,11.0,4.0,RJ,1,0.5787448905987016,0.4720163045756164,0.12875300834843673
2025-02-01,PR,Coleta/Entrega,143541,260,1,0,6.0,1.0,PR,0,0.2805962971868237,0.14393990257003628,0.20610005826702096
2025-02-01,SP,Coleta/Entrega,143550,305,1,1,5.0,1.0,SP,1,0.796874248617456,0.14584598106328614,0.5819247469273884
2025-02-01,SC,Diária,143558,4290,13,0,2.0,1.0,SC,0,0.36523202692955037,0.056979325266430035,0.6830987980721496
2025-02-01,MG,Diária,143567,2440,8,1,12.0,6.0,MG,1,0.5556624188506852,0.45827557351853443,0.12729812336088392
2025-02-01,SP,Ajudante,143574,200,1,1,5.0,1.0,SP,1,0.796874248617456,0.21263636733854693,0.39839566268573434
2025-02-01,SP,Diária,143588,2745,9,1,3.0,1.0,SP,1,0.8307285405145467,0.09589874203855166,0.9239938218540219
2025-02-01,SP_RM,Coleta/Entrega,143591,610,2,0,11.0,2.0,SP_RM,0,0.13440730944938684,0.4095589145095875,0.032729251253215644
2025-02-01,SP,Diária,143597,9585,27,0,8.0,6.0,SP,0,0.058427506612166384,0.461890240659703,0.011162021217338237
2025-02-01,PR,Diária,143601,10875,35,1,6.0,1.0,PR,1,0.7884106756431836,0.13633415279495611,0.6160510946008455
2025-02-01,SP,Diária,143606,3965,13,1,10.0,3.0,SP,1,0.6022120702091849,0.34211120474732615,0.18587617761089475
2025-02-01,SP_RM,Diária,143609,2385,9,1,3.0,1.0,SP_RM,1,0.8307285405145467,0.09300707069227504,0.9527951388108241
2025-02-01,SP_RM,Coleta/Entrega,143648,780,3,1,11.0,1.0,SP_RM,1,0.7691752825198366,0.33987976063213565,0.23964462687789512
2025-02-01,SP_RM,Coleta/Entrega,143650,210,1,0,10.0,1.0,SP_RM,0,0.2636691512382784,0.31375007792809134,0.08750343951934447
2025-02-01,MG,Ajudante,143659,150,1,0,7.0,4.0,MG,0,0.08412049599835122,0.572933711394431,0.013335821456276542
2025-02-01,SP_RM,Coleta/Entrega,143666,1840,8,1,11.0,3.0,SP_RM,1,0.5999038230343833,0.4792380683870392,0.131498604559783
2025-02-01,SP,Diária,143679,2135,7,1,1.0,1.0,SP,1,1.0,0.05597239673442607,1.0
2025-02-01,SP_RM,Coleta/Entrega,143694,1578,7,0,10.0,3.0,SP_RM,0,0.09439769175282518,0.4531083856829947,0.019913535211568814
2025-02-01,SP_RM,Coleta/Entrega,143695,1578,7,1,12.0,3.0,SP_RM,1,0.5979802837220485,0.5053677510910835,0.12417023575991357
2025-02-01,SC,Coleta/Entrega,143709,2745,9,1,8.0,1.0,SC,1,0.7778312094253426,0.24211354709521848,0.34119220286536733
2025-02-01,SP,Coleta/Entrega,143715,610,2,1,7.0,6.0,SP,1,0.5707759420190293,0.4719897491694669,0.1269548682645144
2025-02-01,MG,Coleta/Entrega,143718,170,1,0,3.0,2.0,MG,0,0.19596056744409712,0.19271075571001617,0.10637634624023959
2025-02-01,MG,Coleta/Entrega,143721,276,1,1,11.0,2.0,MG,1,0.6422216879057465,0.39424994806184366,0.1718340334691004
2025-02-01,SP_RM,Coleta/Entrega,143726,1525,6,1,11.0,2.0,SP_RM,1,0.6422216879057465,0.4095589145095875,0.16532260954242176
2025-02-01,SP_RM,Ajudante,143742,150,1,1,9.0,3.0,SP_RM,1,0.6050332612006091,0.6226865596081144,0.10154125079697104
2025-02-01,SP,Coleta/Entrega,143744,610,2,0,8.0,2.0,SP,0,0.143063236354893,0.2663773736242659,0.05506801587679622
2025-02-01,MG,Coleta/Entrega,143761,2166,8,1,10.0,3.0,MG,1,0.6022120702091849,0.43623727980180776,0.14525967817548077
2025-02-01,MG,Coleta/Entrega,143765,1050,5,1,1.0,1.0,MG,1,1.0,0.07514622683811677,1.0
2025-03-01,SC,Diária,143766,1590,6,1,16.0,16.0,SC,1,0.5239240201971628,0.9156398236599976,0.058824187218528
2025-02-01,SP,Coleta/Entrega,143770,260,1,1,5.0,1.0,SP,1,0.796874248617456,0.14584598106328614,0.5819247469273884
2025-02-01,SP,Coleta/Entrega,143771,328,2,1,9.0,2.0,SP,1,0.6473511260719724,0.2876476193703212,0.2382993414285152
2025-02-01,SP,Coleta/Entrega,143772,242,1,0,12.0,3.0,SP,0,0.09016590526568882,0.40817901193130096,0.02125714686215657
2025-02-01,SP_RM,Coleta/Entrega,143775,230,1,1,12.0,1.0,SP_RM,1,0.7672517432075018,0.36600944333618013,0.22180535352768357
2025-02-01,RS,Ajudante,143797,1200,9,0,6.0,1.0,RS,0,0.2805962971868237,0.2904865964006853,0.10093200897866467
2025-02-01,RS,Ajudante,143798,1400,7,1,11.0,2.0,RS,1,0.6422216879057465,0.5626938073999644,0.11968700920485524
2025-02-01,RS,Ajudante,143800,2800,14,1,13.0,5.0,RS,1,0.5624983816375978,0.9177466913120679,0.06317850135495778
2025-02-01,SP_RM,Diária,143803,7280,28,1,11.0,13.0,SP_RM,1,0.5347994155399781,0.8711221790363638,0.06328625673739686
2025-02-01,SC,Diária,143811,305,1,1,12.0,12.0,SC,1,0.5345034864150036,0.6824233919975471,0.08139337714959474
2025-02-01,PR,Diária,143815,1625,5,0,8.0,13.0,PR,0,0.03564096398912461,0.7387620639505545,0.002793850702022733
2025-02-01,SP_RM,Diária,143833,520,2,1,3.0,1.0,SP_RM,1,0.8307285405145467,0.09300707069227504,0.9527951388108241
2025-02-01,SP,Diária,143854,7810,22,1,1.0,1.0,SP,1,1.0,0.05597239673442607,1.0
2025-02-01,SP,Diária,143872,5625,15,1,7.0,3.0,SP,1,0.6130938068903926,0.28222168679113785,0.22994566591324858
2025-02-01,PR,Coleta/Entrega,143877,264,1,0,11.0,2.0,PR,0,0.13440730944938684,0.2865096536422029,0.047801547240882945
2025-02-01,SP,Ajudante,143888,555,2,0,12.0,3.0,SP,0,0.09016590526568882,0.58241480221459,0.014190232916366396
2025-03-01,ES,Ajudante,143894,750,5,0,5.0,2.0,ES,0,0.1621062755470065,0.2843287281728858,0.05860414790394933
2025-03-01,ES,Ajudante,143896,750,5,0,7.0,4.0,ES,0,0.08412049599835122,0.49833524061092377,0.015686206055777616
2025-02-01,SP_RM,Coleta/Entrega,143913,220,1,1,13.0,3.0,SP_RM,1,0.5963526735346885,0.5314974337951279,0.11762196866085257
2025-02-01,SP_RM,Coleta/Entrega,143916,260,1,1,12.0,2.0,SP_RM,1,0.6402981485934119,0.4356885972136318,0.1547936863461989
2025-02-01,SC,Coleta/Entrega,143918,230,1,1,12.0,2.0,SC,1,0.6402981485934119,0.4042007033983577,0.1670366274360681
2025-02-01,SP_RM,Ajudante,143920,120,1,0,10.0,6.0,SP_RM,0,0.05207982688146188,0.9614637456893654,0.003427252192275309
2025-02-01,SP_RM,Ajudante,143924,125,1,0,8.0,2.0,SP_RM,0,0.143063236354893,0.484666224537975,0.029200622237203856
2025-02-01,SP,Diária,143945,2790,8,1,5.0,2.0,SP,1,0.6699206540033662,0.18906021441484477,0.37656242664991896
2025-02-01,SP,Ajudante,143954,150,1,1,4.0,2.0,SP,1,0.6826160134647752,0.2626064261055798,0.2756087705543459
2025-02-01,RS,Ajudante,143956,200,1,0,2.0,2.0,RS,0,0.23827843231546042,0.2431462118790716,0.1024320730293798
2025-02-01,PR,Ajudante,143962,150,1,0,2.0,1.0,PR,0,0.36523202692955037,0.08724315595999724,0.44531774681161
2025-02-01,PR,Diária,143975,610,2,0,3.0,2.0,PR,0,0.19596056744409712,0.13042799680323458,0.1583033079014121
2025-02-01,SP,Coleta/Entrega,143984,220,1,0,12.0,2.0,SP,0,0.13248377013705218,0.35145835660848695,0.0379455531757797
2025-02-01,BA,Ajudante,143991,125,1,1,11.0,2.0,BA,1,0.6422216879057465,0.243860061666344,0.27926375130876635
2025-02-01,ES,Ajudante,143993,180,1,0,12.0,3.0,ES,0,0.09016590526568882,0.5664282218412086,0.014657487741988329
2025-02-01,SP,Coleta/Entrega,143998,270,1,1,12.0,2.0,SP,1,0.6402981485934119,0.35145835660848695,0.19245828810159007
2025-02-01,SP,Ajudante,144016,180,1,1,11.0,3.0,SP,1,0.5999038230343833,0.5524327669543704,0.11376227797417393
2025-02-01,SP_RM,Coleta/Entrega,144033,308,1,1,7.0,1.0,SP_RM,1,0.7823652663758459,0.23536102981595822,0.3531089682456231
2025-02-01,SP_RM,Ajudante,144074,180,1,1,12.0,3.0,SP_RM,1,0.5979802837220485,0.7356122883018645,0.084564976584665
2025-02-01,SP_RM,Ajudante,144076,180,1,0,11.0,3.0,SP_RM,0,0.09208944457802352,0.6979703787372813,0.011744020352102298
2025-02-01,SP_RM,Ajudante,144077,180,1,1,10.0,2.0,SP_RM,1,0.6445299350805482,0.5599500436671419,0.12072589233877198
2025-02-01,SP_RM,Ajudante,144094,180,1,1,3.0,1.0,SP_RM,1,0.8307285405145467,0.196078251209502,0.4507021572481669
2025-02-01,SP,Ajudante,144102,150,1,0,3.0,1.0,SP,0,0.322914162058187,0.1526722968181075,0.22381773007641823
2025-02-01,SP,Ajudante,144107,150,1,0,2.0,1.0,SP,0,0.36523202692955037,0.12269026155788781,0.31597522239348635
2025-02-01,SP,Ajudante,144111,150,1,1,14.0,5.0,SP,1,0.5611032871912891,0.8022830607895347,0.07242553194206787
2025-02-01,SP,Ajudante,144128,875,5,1,3.0,1.0,SP,1,0.8307285405145467,0.1526722968181075,0.5795128563297839
2025-02-01,SP_RM,Coleta/Entrega,144150,235,1,1,7.0,2.0,SP_RM,1,0.6554116717617559,0.3050401836934099,0.22740309047712232
2025-02-01,SP,Ajudante,144151,480,3,1,10.0,2.0,SP,1,0.6445299350805482,0.442498637666898,0.15339770666718494
2025-02-01,PR,Diária,144157,2135,7,1,2.0,1.0,PR,1,0.8730464053859102,0.06546028089429752,1.0
2025-02-01,SP,Coleta/Entrega,144164,3120,13,1,1.0,1.0,SP,1,1.0,0.06076499807906511,1.0
2025-02-01,SC,Ajudante,144170,320,2,0,7.0,1.0,SC,0,0.2745508879194861,0.2900610885383657,0.09885475068568773
2025-02-01,SP_RM,Coleta/Entrega,144172,230,1,1,5.0,1.0,SP_RM,1,0.796874248617456,0.18310166440786946,0.4630392908472119
2025-02-01,MG,Diária,144178,260,1,1,6.0,4.0,MG,1,0.5979802837220486,0.26581069016992115,0.2382080890396349
2025-02-01,SP,Coleta/Entrega,144189,305,1,1,12.0,2.0,SP,1,0.6402981485934119,0.35145835660848695,0.19245828810159007
2025-02-01,SP_RM,Coleta/Entrega,144191,273,1,1,12.0,5.0,SP_RM,1,0.5641259918249579,0.644726058845987,0.0912041457830454
2025-02-01,SP_RM,Coleta/Entrega,144208,230,1,1,12.0,2.0,SP_RM,1,0.6402981485934119,0.4356885972136318,0.1547936863461989
2025-02-01,MG,Diária,144211,260,1,1,6.0,10.0,MG,1,0.5598942053378216,0.5375258196032576,0.1090230605962363
2025-02-01,PR,Ajudante,144226,560,4,1,2.0,1.0,PR,1,0.8730464053859102,0.08724315595999724,1.0
2025-02-01,SP,Diária,144232,1525,5,1,10.0,11.0,SP,1,0.5406588122144746,0.767992221324666,0.07291817171633415
2025-02-01,PR,Diária,144239,9397,30,1,23.0,6.0,PR,1,0.5455429294249244,0.6737943480416172,0.08421812070264567
2025-02-01,PR,Diária,144245,13115,43,1,1.0,1.0,PR,1,1.0,0.04774181291913286,1.0
2025-02-01,PR,Ajudante,144251,120,1,1,7.0,2.0,PR,1,0.6554116717617559,0.2588708956632424,0.26838198408542513
2025-02-01,SP_RM,Diária,144252,2135,7,0,2.0,1.0,SP_RM,0,0.36523202692955037,0.07355419298367283,0.5286347729684192
2025-02-01,SP,Diária,144256,1525,5,0,1.0,1.0,SP,0,0.49218562154364026,0.05597239673442607,0.9379817789879797
2025-03-01,RJ,Coleta/Entrega,144283,2300,10,1,12.0,2.0,RJ,1,0.6402981485934119,0.3741678630625322,0.18063378922075657
2025-03-01,RJ,Coleta/Entrega,144292,3220,14,1,1.0,1.0,RJ,1,1.0,0.0655689321366516,1.0
2025-02-01,SP_RM,Ajudante,144298,170,1,1,12.0,4.0,SP_RM,1,0.5768213512863669,0.8359907138074205,0.0714205438330496
2025-02-01,SP_RM,Coleta/Entrega,144301,260,1,1,8.0,2.0,SP_RM,1,0.6508776148112527,0.33116986639745427,0.2078100056319046
2025-02-01,SP_RM,Coleta/Entrega,144302,520,2,1,3.0,1.0,SP_RM,1,0.8307285405145467,0.1308422989997807,0.6765946022866688
2025-02-01,SP_RM,Coleta/Entrega,144303,260,1,1,9.0,2.0,SP_RM,1,0.6473511260719724,0.3572995491014987,0.19138420657309285
2025-02-01,ES,Diária,144308,3950,10,0,5.0,9.0,ES,0,0.06336459084715876,0.36964074662693747,0.015966284794464918
2025-02-01,ES,Diária,144309,9480,24,1,3.0,2.0,ES,1,0.703774945900457,0.09394267448627097,0.7987666338700876
2025-02-01,MG,Diária,144328,3270,12,1,2.0,1.0,MG,1,0.8730464053859102,0.06202434309491891,1.0
2025-02-01,RS,Diária,144339,8845,29,1,11.0,4.0,RS,1,0.5787448905987016,0.3875059565711135,0.15734832019278067
2025-02-01,SP_RM,Ajudante,144340,160,1,1,6.0,3.0,SP_RM,1,0.6191392161577302,0.5097608309143641,0.12751850981297946
2025-02-01,SP_RM,Ajudante,144341,640,4,0,10.0,2.0,SP_RM,0,0.13671555662418847,0.5599500436671419,0.023744398174644094
2025-02-01,SP,Diária,144345,7320,24,1,6.0,2.0,SP,1,0.6614570810290935,0.20902338706690754,0.3360421788127208
2025-02-01,CE,Ajudante,144350,200,2,1,5.0,1.0,CE,1,0.796874248617456,0.2252110331196513,0.37601916067990526
2025-02-01,SP,Diária,144376,1660,4,0,4.0,1.0,SP,0,0.3017552296225054,0.11586191469061445,0.276148852303972
2025-02-01,PR,Diária,144380,4785,14,1,7.0,3.0,PR,1,0.6130938068903926,0.24855111663766566,0.261416224975275
2025-02-01,RJ,Diária,144386,3050,10,1,8.0,4.0,RJ,1,0.5874008175042077,0.3086654122224424,0.20114188402324634
2025-02-01,SP_RM,Ajudante,144412,150,1,1,8.0,2.0,SP_RM,1,0.6508776148112527,0.484666224537975,0.14124637484535393
2025-02-01,MG,Coleta/Entrega,144423,220,1,1,12.0,1.0,MG,1,0.7672517432075018,0.3522626163218796,0.23055347217734284
2025-02-01,SP_RM,Ajudante,144452,600,5,0,5.0,3.0,SP_RM,0,0.11978841067564318,0.4721189213497806,0.02476762375630149
2025-02-01,MS,Ajudante,144462,900,6,0,6.0,5.0,MS,0,0.07747054580427988,0.5346749452633672,0.013129287118669328
2025-02-01,SP,Coleta/Entrega,144466,1325,5,1,6.0,1.0,SP,1,0.7884106756431836,0.1671162268093414,0.5021415148944202
2025-02-01,SP_RM,Coleta/Entrega,144485,1540,7,0,11.0,2.0,SP_RM,0,0.13440730944938684,0.4095589145095875,0.032729251253215644
2025-02-01,PR,Diária,144496,2440,8,1,6.0,1.0,PR,1,0.7884106756431836,0.13633415279495611,0.6160510946008455
2025-02-01,SC,Coleta/Entrega,144501,230,1,1,4.0,2.0,SC,1,0.6826160134647752,0.2096961158345907,0.34574690419333237
2025-02-01,PR,Coleta/Entrega,144513,3355,9,1,10.0,2.0,PR,1,0.6445299350805482,0.26791359915452895,0.2549001693765869
2025-02-01,SP_RM,Coleta/Entrega,144535,520,2,1,9.0,2.0,SP_RM,1,0.6473511260719724,0.3572995491014987,0.19138420657309285
2025-02-01,SP_RM,Coleta/Entrega,144548,960,7,0,8.0,5.0,SP_RM,0,0.06689107958643903,0.5402073280298095,0.010876315450787792
2025-02-01,SC,Coleta/Entrega,144552,1440,6,1,5.0,1.0,SC,1,0.796874248617456,0.16917432675880587,0.5013538919548961
2025-02-01,SC,Coleta/Entrega,144553,1440,6,1,1.0,1.0,SC,1,1.0,0.07192203297692237,1.0
2025-02-01,SC,Coleta/Entrega,144554,1200,5,1,1.0,1.0,SC,1,1.0,0.07192203297692237,1.0
2025-02-01,SP_RM,Coleta/Entrega,144559,1830,6,1,4.0,1.0,SP_RM,1,0.8095696080788651,0.15697198170382504,0.5491597174163869
2025-02-01,SP_RM,Coleta/Entrega,144560,1830,6,1,5.0,4.0,SP_RM,1,0.6064438566963212,0.39213912604022455,0.16301492969997072
2025-02-01,MG,Diária,144574,1830,6,1,6.0,4.0,MG,1,0.5979802837220486,0.26581069016992115,0.2382080890396349
2025-02-01,SP,Ajudante,144637,320,2,0,9.0,5.0,SP,0,0.06336459084715876,0.652372884488436,0.008021553156849217
2025-02-01,SP,Ajudante,144638,320,2,0,3.0,1.0,SP,0,0.322914162058187,0.1526722968181075,0.22381773007641823
2025-02-01,SP,Ajudante,144639,160,1,0,16.0,6.0,SP,0,0.04255830728540513,0.9421992253372266,0.0024650096757581046
2025-02-01,SP,Ajudante,144640,320,2,1,12.0,3.0,SP,1,0.5979802837220485,0.58241480221459,0.10743098106634137
